"","Acc_Index","Vehicle_Reference","Casualty_Reference","Casualty_Class","Sex_of_Casualty","Age_Band_of_Casualty","Casualty_Severity","Pedestrian_Location","Pedestrian_Movement","Car_Passenger","Bus_or_Coach_Passenger","Pedestrian_Road_Maintenance_Worker","Casualty_Type","Casualty_Home_Area_Type"
"27519","201001ZD30119",1,1,1,1,11,2,0,0,0,0,-1,9,1
"27520","201001ZD30119",1,2,2,2,10,3,0,0,1,0,-1,9,1
"27521","201001ZD30120",1,1,1,1,6,3,0,0,0,0,-1,9,-1
"27522","201001ZD30120",2,2,1,1,8,3,0,0,0,0,-1,9,1
"27523","201001ZD30121",1,1,1,1,-1,3,0,0,0,0,-1,9,1
"27524","201001ZD30122",1,1,1,1,6,3,0,0,0,0,-1,19,1
"27525","201001ZD30123",1,1,1,1,8,3,0,0,0,0,-1,9,1
"27526","201001ZD30124",1,1,3,2,6,3,1,3,0,0,-1,0,-1
"27527","201001ZD30125",1,2,2,2,-1,3,0,0,1,0,-1,9,-1
"27528","201001ZD30125",2,1,1,1,5,3,0,0,0,0,-1,19,-1
"27529","201001ZD30126",2,1,1,1,4,3,0,0,0,0,-1,3,1
"27530","201001ZD30128",1,1,1,2,5,3,0,0,0,0,-1,9,-1
"27531","201001ZD30130",1,1,1,1,7,3,0,0,0,0,-1,9,1
"27532","201001ZD30131",1,1,3,1,5,3,4,1,0,0,-1,0,1
"27533","201001ZD30132",1,1,2,1,1,3,0,0,2,0,-1,9,-1
"27534","201001ZD30133",1,1,2,1,3,3,0,0,0,3,-1,11,-1
"27535","201001ZD30134",1,1,3,2,4,3,1,3,0,0,-1,0,1
"27536","201001ZD30135",1,1,3,2,10,3,1,1,0,0,-1,0,1
"27537","201001ZD30136",2,1,1,1,5,3,0,0,0,0,-1,2,1
"27538","201001ZD30138",1,1,3,1,6,3,1,1,0,0,-1,0,1
"27539","201001ZD30139",1,1,3,2,11,3,5,9,0,0,-1,0,1
"27540","201001ZD30140",1,1,1,2,5,2,0,0,0,0,-1,9,1
"27541","201001ZD30141",1,1,3,2,8,2,6,9,0,0,-1,0,1
"27542","201001ZD30142",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27543","201001ZD30143",2,1,2,1,-1,3,0,0,1,0,-1,9,1
"27544","201001ZD30144",2,1,1,1,5,3,0,0,0,0,-1,3,1
"27545","201001ZD30145",2,1,1,1,4,3,0,0,0,0,-1,9,1
"27546","201001ZD30149",1,1,3,2,8,3,5,3,0,0,-1,0,1
"27547","201001ZD30150",1,1,1,1,5,3,0,0,0,0,-1,9,1
"27548","201001ZD30150",1,2,2,2,5,3,0,0,1,0,-1,9,1
"27549","201001ZD30151",1,1,3,1,7,3,5,3,0,0,-1,0,1
"27550","201001ZD30152",1,1,1,2,4,3,0,0,0,0,-1,9,1
"27551","201001ZD30152",1,2,2,1,-1,3,0,0,1,0,-1,9,1
"27552","201001ZD30153",1,1,3,1,3,3,5,1,0,0,-1,0,1
"27553","201001ZD30154",1,1,2,1,4,3,0,0,1,0,-1,9,1
"27554","201001ZD30154",2,2,1,2,4,3,0,0,0,0,-1,9,1
"27555","201001ZD30157",2,1,1,1,6,3,0,0,0,0,-1,3,1
"27556","201001ZD30159",2,1,1,2,6,3,0,0,0,0,-1,9,1
"27557","201001ZD30159",2,2,2,2,4,3,0,0,1,0,-1,9,1
"27558","201001ZD30161",1,1,1,1,6,3,0,0,0,0,-1,9,1
"27559","201001ZD30161",1,3,2,2,3,3,0,0,1,0,-1,9,1
"27560","201001ZD30161",2,2,1,1,-1,3,0,0,0,0,-1,9,1
"27561","201001ZD30162",1,1,1,1,7,3,0,0,0,0,-1,9,-1
"27562","201001ZD30163",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27563","201001ZD30164",1,1,1,1,4,3,0,0,0,0,-1,3,1
"27564","201001ZD30166",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27565","201001ZD30167",1,1,1,1,7,3,0,0,0,0,-1,3,1
"27566","201001ZD30168",1,1,1,1,7,3,0,0,0,0,-1,9,1
"27567","201001ZD30168",2,2,1,2,5,3,0,0,0,0,-1,9,1
"27568","201001ZD30170",2,1,1,2,7,2,0,0,0,0,-1,9,1
"27569","201001ZD30172",1,1,2,2,11,3,0,0,0,4,-1,11,1
"27570","201001ZD30173",1,1,1,1,6,3,0,0,0,0,-1,9,1
"27571","201001ZD30174",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27572","201001ZD30174",2,2,1,1,9,2,0,0,0,0,-1,9,1
"27573","201001ZD30176",1,1,1,2,11,3,0,0,0,0,-1,9,1
"27574","201001ZD30178",1,1,2,2,4,3,0,0,0,2,-1,11,-1
"27575","201001ZD30179",1,1,3,2,4,3,9,9,0,0,-1,0,1
"27576","201001ZD30180",2,1,1,2,8,3,0,0,0,0,-1,9,1
"27577","201001ZD30181",1,1,1,1,4,3,0,0,0,0,-1,3,1
"27578","201001ZD30182",1,1,1,1,5,3,0,0,0,0,-1,9,-1
"27579","201001ZD30182",2,2,1,1,-1,3,0,0,0,0,-1,9,1
"27580","201001ZD30183",1,1,2,2,6,3,0,0,0,0,-1,90,-1
"27581","201001ZD30183",1,2,2,1,7,3,0,0,0,0,-1,90,1
"27582","201001ZD30184",1,1,1,1,-1,3,0,0,0,0,-1,9,1
"27583","201001ZD30185",1,1,3,1,8,2,5,2,0,0,-1,0,-1
"27584","201001ZD30186",2,1,1,1,5,3,0,0,0,0,-1,2,1
"27585","201001ZD30187",2,1,1,1,6,3,0,0,0,0,-1,5,1
"27586","201001ZD30188",2,1,1,2,4,3,0,0,0,0,-1,9,1
"27587","201001ZD30190",2,1,1,2,6,3,0,0,0,0,-1,9,1
"27588","201001ZD30191",1,1,1,1,7,3,0,0,0,0,-1,9,1
"27589","201001ZD30192",2,1,1,2,5,3,0,0,0,0,-1,1,1
"27590","201001ZD30194",2,1,1,2,-1,3,0,0,0,0,-1,3,1
"27591","201001ZD30195",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27592","201001ZD30196",1,1,1,2,9,3,0,0,0,0,-1,9,1
"27593","201001ZD30197",1,1,1,1,8,3,0,0,0,0,-1,9,1
"27594","201001ZD30198",1,1,1,2,5,3,0,0,0,0,-1,9,1
"27595","201001ZD30198",1,2,2,2,6,3,0,0,1,0,-1,9,-1
"27596","201001ZD30199",2,1,2,1,9,3,0,0,1,0,-1,9,1
"27597","201001ZD30201",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27598","201001ZD30201",1,2,2,2,1,3,0,0,1,0,-1,9,-1
"27599","201001ZD30202",1,1,1,2,4,3,0,0,0,0,-1,9,1
"27600","201001ZD30203",1,1,3,2,6,3,4,3,0,0,-1,0,1
"27601","201001ZD30204",1,1,3,2,9,3,6,9,0,0,-1,0,1
"27602","201001ZD30206",2,1,1,1,10,3,0,0,0,0,-1,9,1
"27603","201001ZD30207",1,1,3,2,9,3,1,1,0,0,-1,0,1
"27604","201001ZD30209",2,1,1,1,5,3,0,0,0,0,-1,3,1
"27605","201001ZD30210",1,1,3,2,3,3,5,1,0,0,-1,0,1
"27606","201001ZD30211",1,1,2,2,8,3,0,0,1,0,-1,9,-1
"27607","201001ZD30212",1,1,3,2,1,3,10,9,0,0,-1,0,1
"27608","201001ZD30213",1,1,1,1,4,2,0,0,0,0,-1,9,1
"27609","201001ZD30214",1,1,2,2,3,3,0,0,2,0,-1,9,1
"27610","201001ZD30214",1,2,2,1,7,3,0,0,1,0,-1,9,1
"27611","201001ZD30214",2,3,2,1,2,3,0,0,2,0,-1,9,1
"27612","201001ZD30215",2,1,1,1,7,3,0,0,0,0,-1,9,1
"27613","201001ZD30216",1,1,2,1,11,3,0,0,0,4,-1,11,-1
"27614","201001ZD30217",2,1,1,1,5,3,0,0,0,0,-1,5,1
"27615","201001ZD30218",2,1,2,2,7,3,0,0,1,0,-1,9,1
"27616","201001ZD30221",1,1,3,1,4,3,5,1,0,0,-1,0,1
"27617","201001ZD30222",1,1,1,1,4,3,0,0,0,0,-1,9,1
"27618","201001ZD30223",1,1,1,1,8,3,0,0,0,0,-1,9,1
"27619","201001ZD30224",2,1,1,2,8,3,0,0,0,0,-1,9,1
"27620","201001ZD30225",1,1,1,1,6,3,0,0,0,0,-1,1,1
"27621","201001ZD30227",1,1,1,1,4,3,0,0,0,0,-1,9,1
"27622","201001ZD30227",1,2,2,1,4,3,0,0,1,0,-1,9,-1
"27623","201001ZD30229",2,1,1,1,7,3,0,0,0,0,-1,9,1
"27624","201001ZD30230",1,1,1,1,4,3,0,0,0,0,-1,9,1
"27625","201001ZD30232",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27626","201001ZD30233",1,1,3,1,4,3,5,1,0,0,-1,0,-1
"27627","201001ZD30234",2,1,1,2,-1,3,0,0,0,0,-1,9,1
"27628","201001ZD30235",1,1,1,1,10,3,0,0,0,0,-1,9,1
"27629","201001ZD30236",1,1,1,1,9,3,0,0,0,0,-1,9,1
"27630","201001ZD30237",2,1,1,1,9,3,0,0,0,0,-1,3,1
"27631","201001ZD30238",1,1,2,1,11,3,0,0,0,3,-1,11,1
"27632","201001ZD30239",1,1,3,1,7,3,1,1,0,0,-1,0,1
"27633","201001ZD30240",1,1,1,1,7,3,0,0,0,0,-1,9,1
"27634","201001ZD30241",1,1,3,1,6,3,10,9,0,0,-1,0,1
"27635","201001ZD30242",1,1,1,1,6,3,0,0,0,0,-1,19,1
"27636","201001ZD30242",1,2,2,1,6,3,0,0,0,0,-1,19,1
"27637","201001ZD30243",1,1,1,2,6,3,0,0,0,0,-1,9,-1
"27638","201001ZD30244",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27639","201001ZD30245",1,1,3,1,4,3,4,1,0,0,-1,0,1
"27640","201001ZD30252",1,1,1,1,8,3,0,0,0,0,-1,9,1
"27641","201001ZD30252",1,2,2,2,-1,3,0,0,1,0,-1,9,1
"27642","201001ZD30252",1,3,2,1,-1,3,0,0,2,0,-1,9,1
"27643","201001ZD30254",1,1,1,1,6,2,0,0,0,0,-1,9,1
"27644","201001ZD30254",2,2,1,2,7,3,0,0,0,0,-1,9,1
"27645","201001ZD30254",3,3,1,1,9,3,0,0,0,0,-1,5,1
"27646","201001ZD30259",1,1,1,1,6,3,0,0,0,0,-1,19,-1
"27647","201001ZD30260",3,1,1,1,-1,3,0,0,0,0,-1,9,1
"27648","201001ZD30261",1,1,1,1,9,3,0,0,0,0,-1,9,-1
"27649","201001ZD30262",1,1,1,1,6,3,0,0,0,0,-1,11,1
"27650","201001ZD30262",2,2,1,1,7,3,0,0,0,0,-1,9,1
"27651","201001ZD30263",2,1,1,1,3,3,0,0,0,0,-1,1,1
"27652","201001ZD30266",1,1,2,1,10,3,0,0,0,2,-1,11,1
"27653","201001ZD30267",1,1,2,1,4,3,0,0,0,3,-1,11,-1
"27654","201001ZD30267",1,2,2,1,8,3,0,0,0,3,-1,11,1
"27655","201001ZD30268",1,1,1,1,8,3,0,0,0,0,-1,1,1
"27656","201001ZD30269",2,1,1,1,8,3,0,0,0,0,-1,9,1
"27657","201001ZD30270",1,1,1,1,9,3,0,0,0,0,-1,1,1
"27658","201001ZD30271",1,1,1,2,8,3,0,0,0,0,-1,9,1
"27659","201001ZD30272",1,1,1,1,6,3,0,0,0,0,-1,19,1
"27660","201001ZD30272",2,2,1,2,5,3,0,0,0,0,-1,9,1
"27661","201001ZD30274",1,1,3,2,11,3,1,1,0,0,-1,0,1
"27662","201001ZD30276",1,1,3,1,2,3,5,1,0,0,-1,0,1
"27663","201001ZD30277",1,1,3,1,4,3,5,3,0,0,-1,0,1
"27664","201001ZD30278",1,1,2,2,8,3,0,0,0,3,-1,11,-1
"27665","201001ZD30279",1,1,2,2,8,3,0,0,1,0,-1,9,1
"27666","201001ZD30281",1,1,1,1,6,3,0,0,0,0,-1,9,-1
"27667","201001ZD30282",1,1,3,1,11,3,1,1,0,0,-1,0,1
"27668","201001ZD30283",1,1,1,1,7,2,0,0,0,0,-1,9,1
"27669","201001ZD30283",2,2,1,1,7,3,0,0,0,0,-1,9,1
"27670","201001ZD30284",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27671","201001ZD30284",2,2,2,1,5,3,0,0,1,0,-1,9,-1
"27672","201001ZD30284",2,3,2,1,7,3,0,0,2,0,-1,9,-1
"27673","201001ZD30284",2,4,2,2,3,3,0,0,2,0,-1,9,-1
"27674","201001ZD30284",2,5,2,2,-1,3,0,0,2,0,-1,9,-1
"27675","201001ZD30285",1,1,1,2,5,3,0,0,0,0,-1,9,1
"27676","201001ZD30285",1,2,2,1,4,3,0,0,1,0,-1,9,-1
"27677","201001ZD30287",2,1,1,1,4,3,0,0,0,0,-1,3,1
"27678","201001ZD30288",1,1,3,1,4,3,6,9,0,0,-1,0,1
"27679","201001ZD30289",1,1,1,1,4,3,0,0,0,0,-1,3,1
"27680","201001ZD30291",1,1,1,2,5,3,0,0,0,0,-1,9,1
"27681","201001ZD30292",2,1,1,1,7,3,0,0,0,0,-1,9,1
"27682","201001ZD30296",1,1,2,2,7,3,0,0,1,0,-1,9,1
"27683","201001ZD30297",1,1,2,1,2,3,0,0,1,0,-1,9,1
"27684","201001ZD30299",2,1,1,2,8,3,0,0,0,0,-1,9,1
"27685","201001ZD30300",1,1,3,2,4,3,5,1,0,0,-1,0,1
"27686","201001ZD30301",1,1,3,2,5,3,1,1,0,0,-1,0,1
"27687","201001ZD30302",1,1,1,1,8,3,0,0,0,0,-1,3,1
"27688","201001ZD30305",1,1,3,1,3,3,9,9,0,0,-1,0,1
"27689","201001ZD30306",1,1,1,2,11,3,0,0,0,0,-1,9,1
"27690","201001ZD30306",1,2,2,1,-1,3,0,0,2,0,-1,9,1
"27691","201001ZD30307",1,1,3,2,9,3,9,9,0,0,-1,0,-1
"27692","201001ZD30308",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27693","201001ZD30308",1,2,2,2,-1,3,0,0,1,0,-1,9,-1
"27694","201001ZD30309",1,1,3,1,2,3,5,4,0,0,-1,0,1
"27695","201001ZD30310",1,1,1,1,5,3,0,0,0,0,-1,11,1
"27696","201001ZD30311",1,1,1,1,5,3,0,0,0,0,-1,3,1
"27697","201001ZD30312",1,1,1,1,5,3,0,0,0,0,-1,9,1
"27698","201001ZD30313",1,1,1,1,6,3,0,0,0,0,-1,5,1
"27699","201001ZD30313",1,2,2,2,6,3,0,0,0,0,-1,5,-1
"27700","201001ZD30314",1,1,3,1,4,3,5,1,0,0,-1,0,-1
"27701","201001ZD30315",1,1,3,2,4,3,4,2,0,0,-1,0,1
"27702","201001ZD30316",1,1,1,2,5,3,0,0,0,0,-1,9,1
"27703","201001ZD30317",1,1,2,2,7,3,0,0,1,0,-1,9,1
"27704","201001ZD30318",1,1,1,1,6,3,0,0,0,0,-1,9,1
"27705","201001ZD30319",1,1,3,2,3,3,5,2,0,0,-1,0,1
"27706","201001ZD30320",1,1,1,1,5,3,0,0,0,0,-1,5,1
"27707","201001ZD30321",1,1,1,1,6,3,0,0,0,0,-1,9,1
"27708","201001ZD30321",2,2,1,1,-1,3,0,0,0,0,-1,9,1
"27709","201001ZD30322",2,1,1,1,5,3,0,0,0,0,-1,9,1
"27710","201001ZD30323",1,1,1,1,6,3,0,0,0,0,-1,19,1
"27711","201001ZD30324",1,1,1,2,4,3,0,0,0,0,-1,5,1
"27712","201001ZD30325",2,1,1,1,5,3,0,0,0,0,-1,1,1
"27713","201001ZD30326",1,1,3,2,3,3,5,1,0,0,-1,0,-1
"27714","201001ZD30327",1,1,1,1,7,3,0,0,0,0,-1,1,1
"27715","201001ZD30329",1,1,3,1,2,3,1,3,0,0,-1,0,1
"27716","201001ZD30330",2,1,1,1,8,3,0,0,0,0,-1,1,1
"27717","201001ZD30332",1,1,1,1,10,3,0,0,0,0,-1,9,1
"27718","201001ZD30334",1,1,1,1,7,3,0,0,0,0,-1,19,1
"27719","201001ZD30335",2,1,1,1,6,3,0,0,0,0,-1,3,1
"27720","201001ZD30336",2,1,1,1,3,3,0,0,0,0,-1,1,1
"27722","201001ZD30339",2,1,1,1,7,3,0,0,0,0,-1,19,-1
"27723","201001ZD30339",3,2,2,2,5,3,0,0,1,0,-1,9,1
"27724","201001ZD30340",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27725","201001ZD30341",2,1,1,2,8,3,0,0,0,0,-1,9,1
"27726","201001ZD30342",1,1,1,1,7,3,0,0,0,0,-1,9,1
"27727","201001ZD30342",1,2,2,2,7,3,0,0,1,0,-1,9,-1
"27728","201001ZD30342",2,3,1,1,7,3,0,0,0,0,-1,9,1
"27729","201001ZD30343",1,1,3,1,-1,2,10,9,0,0,-1,0,-1
"27730","201001ZD30345",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27731","201001ZD30346",1,1,1,1,-1,3,0,0,0,0,-1,5,-1
"27732","201001ZD30347",1,1,3,2,9,3,7,9,0,0,-1,0,1
"27733","201001ZD30349",1,1,1,1,7,3,0,0,0,0,-1,19,1
"27734","201001ZD30350",2,1,1,1,6,3,0,0,0,0,-1,2,1
"27735","201001ZD30351",2,1,1,2,7,2,0,0,0,0,-1,1,1
"27736","201001ZD30352",1,1,1,1,7,3,0,0,0,0,-1,1,1
"27737","201001ZD30354",2,1,1,1,3,3,0,0,0,0,-1,1,1
"27738","201001ZD30355",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27739","201001ZD30356",1,1,3,2,8,3,5,4,0,0,-1,0,1
"27740","201001ZD30357",1,1,3,2,3,3,5,3,0,0,-1,0,1
"27741","201001ZD30358",1,1,3,1,10,3,1,1,0,0,-1,0,1
"27742","201001ZD30359",1,1,1,1,8,3,0,0,0,0,-1,3,-1
"27745","201001ZD30361",1,1,3,2,3,3,5,1,0,0,-1,0,1
"27746","201001ZD30362",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27747","201001ZD30363",2,1,1,1,7,3,0,0,0,0,-1,1,1
"27748","201001ZD30365",1,1,1,2,9,3,0,0,0,0,-1,9,1
"27749","201001ZD30365",2,2,1,2,7,3,0,0,0,0,-1,9,1
"27750","201001ZD30365",3,3,1,1,10,3,0,0,0,0,-1,9,1
"27751","201001ZD30367",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27752","201001ZD30368",2,1,1,1,6,3,0,0,0,0,-1,9,1
"27753","201001ZD30369",1,1,3,1,9,3,6,9,0,0,-1,0,1
"27754","201001ZD30371",2,1,1,2,7,3,0,0,0,0,-1,1,1
"27755","201001ZD30373",2,1,1,1,5,3,0,0,0,0,-1,3,1
"27756","201001ZD30375",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27757","201001ZD30375",2,2,1,2,-1,3,0,0,0,0,-1,9,-1
"27758","201001ZD30376",1,1,3,2,7,3,5,4,0,0,-1,0,1
"27759","201001ZD30376",1,2,3,1,6,3,5,4,0,0,-1,0,1
"27760","201001ZD30377",1,1,1,2,-1,3,0,0,0,0,-1,9,1
"27761","201001ZD30377",2,2,1,1,6,3,0,0,0,0,-1,9,1
"27762","201001ZD30379",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27763","201001ZD30380",2,1,1,2,8,3,0,0,0,0,-1,9,1
"27764","201001ZD30381",1,1,1,1,5,3,0,0,0,0,-1,90,1
"27765","201001ZD30382",2,1,1,1,8,3,0,0,0,0,-1,9,1
"27766","201001ZD30383",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27767","201001ZD30384",1,1,3,2,4,3,5,1,0,0,-1,0,-1
"27768","201001ZD30385",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27769","201001ZD30385",2,2,2,2,2,3,0,0,1,0,-1,9,1
"27770","201001ZD30385",2,3,2,2,1,3,0,0,2,0,-1,9,1
"27771","201001ZD30386",1,1,3,1,3,3,9,5,0,0,-1,0,-1
"27772","201001ZD30387",1,1,2,2,7,3,0,0,0,4,-1,11,1
"27773","201001ZD30387",1,2,2,2,1,3,0,0,0,4,-1,11,1
"27774","201001ZD30387",1,3,2,2,1,3,0,0,0,4,-1,11,-1
"27775","201001ZD30388",2,1,1,1,6,3,0,0,0,0,-1,3,1
"27776","201001ZD30389",1,1,2,1,10,3,0,0,0,2,-1,11,-1
"27777","201001ZD30390",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27778","201001ZD30390",2,2,1,1,-1,3,0,0,0,0,-1,9,1
"27779","201001ZD30391",1,1,2,2,9,3,0,0,0,3,-1,11,1
"27780","201001ZD30393",2,1,1,1,7,3,0,0,0,0,-1,5,-1
"27781","201001ZD30394",1,1,1,1,11,3,0,0,0,0,-1,9,1
"27782","201001ZD30395",1,1,3,2,6,3,5,1,0,0,-1,0,1
"27783","201001ZD30396",1,1,3,1,5,3,6,9,0,0,-1,0,1
"27784","201001ZD30397",1,1,1,2,5,3,0,0,0,0,-1,9,1
"27785","201001ZD30397",2,2,1,1,10,3,0,0,0,0,-1,9,1
"27786","201001ZD30398",1,1,3,2,3,3,5,1,0,0,-1,0,1
"27787","201001ZD30401",1,1,1,1,6,3,0,0,0,0,-1,9,1
"27788","201001ZD30402",2,1,1,1,4,3,0,0,0,0,-1,9,-1
"27789","201001ZD30402",2,2,2,2,4,3,0,0,1,0,-1,9,-1
"27790","201001ZD30403",1,1,3,1,2,3,5,3,0,0,-1,0,1
"27791","201001ZD30404",1,1,1,2,8,3,0,0,0,0,-1,9,1
"27792","201001ZD30405",1,1,2,2,11,3,0,0,0,4,-1,11,1
"27793","201001ZD30406",1,1,1,1,9,3,0,0,0,0,-1,1,1
"27794","201001ZD30407",1,1,1,2,4,3,0,0,0,0,-1,9,1
"27795","201001ZD30408",2,1,1,2,5,3,0,0,0,0,-1,9,1
"27796","201001ZD30409",3,1,2,2,-1,3,0,0,1,0,-1,9,-1
"27797","201001ZD30410",1,1,1,2,4,3,0,0,0,0,-1,9,1
"27798","201001ZD30411",1,1,1,2,10,3,0,0,0,0,-1,9,1
"27799","201001ZD30414",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27800","201001ZD30414",1,2,2,1,5,3,0,0,2,0,-1,9,1
"27801","201001ZD30415",2,1,1,1,6,3,0,0,0,0,-1,9,1
"27802","201001ZD30415",2,2,2,1,8,3,0,0,2,0,-1,9,1
"27803","201001ZD30415",2,3,2,1,4,3,0,0,1,0,-1,9,1
"27804","201001ZD30415",3,4,1,1,6,3,0,0,0,0,-1,19,1
"27805","201001ZD30416",1,1,1,1,6,3,0,0,0,0,-1,9,-1
"27806","201001ZD30416",2,2,1,2,-1,3,0,0,0,0,-1,9,1
"27807","201001ZD30417",1,1,1,1,5,3,0,0,0,0,-1,19,-1
"27808","201001ZD30417",2,2,1,1,4,3,0,0,0,0,-1,9,1
"27809","201001ZD30419",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27810","201001ZD30420",1,1,1,2,9,3,0,0,0,0,-1,9,1
"27811","201001ZD30420",2,2,1,1,8,3,0,0,0,0,-1,9,1
"27812","201001ZD30421",1,1,1,2,6,3,0,0,0,0,-1,9,-1
"27813","201001ZD30422",2,1,1,1,7,3,0,0,0,0,-1,1,1
"27814","201001ZD30424",1,1,3,1,9,3,6,9,0,0,-1,0,1
"27815","201001ZD30425",1,1,3,1,6,3,5,2,0,0,-1,0,1
"27816","201001ZD30426",1,1,1,1,8,3,0,0,0,0,-1,1,1
"27817","201001ZD30427",1,1,1,1,6,3,0,0,0,0,-1,1,-1
"27818","201001ZD30428",1,1,2,2,-1,3,0,0,1,0,-1,9,-1
"27819","201001ZD30429",2,1,1,1,5,3,0,0,0,0,-1,1,-1
"27820","201001ZD30430",2,1,1,1,6,2,0,0,0,0,-1,5,1
"27821","201001ZD30431",1,1,2,2,5,3,0,0,1,0,-1,9,-1
"27822","201001ZD30432",2,1,1,1,7,3,0,0,0,0,-1,1,-1
"27823","201001ZD30433",2,1,1,1,7,3,0,0,0,0,-1,9,1
"27824","201001ZD30435",1,1,1,1,6,3,0,0,0,0,-1,19,1
"27825","201001ZD30436",2,1,1,1,4,2,0,0,0,0,-1,3,1
"27826","201001ZD30437",2,1,1,1,6,2,0,0,0,0,-1,5,-1
"27827","201001ZD30438",2,1,1,2,9,3,0,0,0,0,-1,9,-1
"27828","201001ZD30438",2,2,2,2,7,3,0,0,1,0,-1,9,-1
"27829","201001ZD30438",2,3,2,1,10,3,0,0,2,0,-1,9,1
"27830","201001ZD30438",2,4,2,2,4,3,0,0,2,0,-1,9,-1
"27831","201001ZD30439",1,1,1,1,6,3,0,0,0,0,-1,9,2
"27832","201001ZD30440",1,1,1,1,8,3,0,0,0,0,-1,19,3
"27833","201001ZD30441",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27834","201001ZD30442",1,1,3,1,5,3,5,4,0,0,-1,0,-1
"27835","201001ZD30443",1,1,1,1,5,3,0,0,0,0,-1,9,1
"27836","201001ZD30445",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27837","201001ZD30445",1,2,2,1,7,3,0,0,1,0,-1,9,1
"27838","201001ZD30447",2,1,1,2,8,3,0,0,0,0,-1,9,1
"27839","201001ZD30449",1,1,1,1,-1,2,0,0,0,0,-1,3,1
"27840","201001ZD30450",1,1,1,1,4,3,0,0,0,0,-1,2,-1
"27841","201001ZD30451",2,1,1,1,5,2,0,0,0,0,-1,1,-1
"27842","201001ZD30452",1,1,3,2,4,3,6,9,0,0,-1,0,1
"27843","201001ZD30455",1,1,1,1,5,3,0,0,0,0,-1,9,1
"27844","201001ZD30456",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27845","201001ZD30456",3,2,1,2,5,3,0,0,0,0,-1,9,1
"27846","201001ZD30456",3,3,2,2,10,3,0,0,1,0,-1,9,-1
"27847","201001ZD30457",1,1,1,2,6,3,0,0,0,0,-1,9,1
"27848","201001ZD30458",1,1,3,1,5,3,5,1,0,0,-1,0,1
"27849","201001ZD30459",1,1,1,2,8,3,0,0,0,0,-1,9,1
"27850","201001ZD30459",1,2,2,2,1,3,0,0,1,0,-1,9,-1
"27851","201001ZD30460",1,1,3,1,6,3,5,1,0,0,-1,0,-1
"27852","201001ZD30461",1,1,1,1,7,3,0,0,0,0,-1,5,-1
"27853","201001ZD30462",1,1,2,2,11,3,0,0,0,1,-1,11,1
"27854","201001ZD30464",1,1,1,2,6,3,0,0,0,0,-1,9,-1
"27855","201001ZD30465",2,1,1,2,6,3,0,0,0,0,-1,9,1
"27856","201001ZD30467",1,1,3,1,4,2,6,9,0,0,-1,0,-1
"27857","201001ZD30468",1,1,1,2,7,3,0,0,0,0,-1,9,1
"27858","201001ZD30468",1,2,2,2,4,3,0,0,1,0,-1,9,-1
"27859","201001ZD30468",1,3,2,1,3,3,0,0,2,0,-1,9,-1
"27860","201001ZD30468",1,4,2,2,3,3,0,0,2,0,-1,9,-1
"27861","201001ZD30470",2,1,1,1,8,3,0,0,0,0,-1,9,1
"27862","201001ZD30471",2,1,2,1,2,3,0,0,1,0,-1,9,1
"27863","201001ZD30472",1,1,1,1,11,3,0,0,0,0,-1,9,1
"27864","201001ZD30473",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27865","201001ZD30474",2,1,1,2,7,3,0,0,0,0,-1,9,1
"27866","201001ZD30475",2,1,1,1,4,3,0,0,0,0,-1,3,1
"27867","201001ZD30476",2,1,1,1,4,3,0,0,0,0,-1,3,1
"27868","201001ZD30477",1,1,3,2,6,3,5,1,0,0,-1,0,-1
"27869","201001ZD30478",1,1,1,1,8,3,0,0,0,0,-1,1,-1
"27870","201001ZD30480",1,1,2,2,11,3,0,0,0,3,-1,11,1
"27871","201001ZD30482",1,1,3,1,2,3,5,2,0,0,-1,0,1
"27872","201001ZD30483",1,1,1,1,8,3,0,0,0,0,-1,9,1
"27873","201001ZD30484",2,1,2,1,-1,3,0,0,1,0,-1,9,1
